Tweet,Correct Sentiment,Predicted Sentiment
#microsoft and #nokia annount suit of u2018microsoft appsu2019 for nokiau2019s symb bel platform url #wp7 #wp75,neutral,neutral
test window 8 develop preview #microsoft,neutral,neutral
learn how to keep microsoft #exchange cost low today at 11am pac win with #microsoft and #netapp webcast url,neutral,neutral
if #microsoft earn disappoint blam consum pc sal - url via,neutral,neutral
excit news: #microsoft nam a man partn in the high pot isv group url #sharepoint,neutral,neutral
microsoft giv away fre window phon with a price-dollars purchas url #microsoft #windows_phone,neutral,neutral
#microsoft annount two new xbox 360 holiday bundl url,neutral,neutral
freesoftwarefound publ warn of dang of impl #microsoft #restrictedboot w/o #uefi url #anonymous #usdor,neutral,neutral
microsoft ceo stev ballm crit the us friend of android #android #google #microsoft #wp7 url,neutral,neutral
microsoft turn yo body into a touchscreen url #microsoft,neutral,neutral
funny #billgates #aprons w/google #1 rank #ltcartoon u201cgot #microsoftu201c url #humor #foodie #microsoft,neutral,neutral
technolog 4 startup britain week: attract custom with seo and ppc url #microsoft,neutral,neutral
#microsofts plan for bring it #bi tool to io android and window 8ndevicesnurl read mor at url,neutral,neutral
#microsoft codenam dat expl ctp com next mon url #sqlserver #sql2012 #sqlazure,neutral,irrelevant
rt #ballmer say that #microsoft dodg a bullet when it fail to acquir #yahoo in 2008 | wish 1 of my ex-employers was,neutral,neutral
microsoft excel: how to altern the col between row - url #microsoft,neutral,neutral
if you miss it : #microsoft work on u2018pockettouchu2019 dev input through cloth url,neutral,neutral
rumor: new screen siz spec com to window phon #windowsphone #microsoft url #microsoft,neutral,neutral
new innot it program com to #dubai feat and #microsoft qual url rt pleas,neutral,neutral
why do linux fan want to mak window 8 less sec url #linux #microsoft,neutral,neutral
amaz that at #microsoft #techedafrica everyon is run io phon,neutral,neutral
#hpvirtualsystem for #microsoft latest from the price-dollars mil i2a in #hpci #cloudcomputing url,neutral,neutral
fre microsoft adc credit url #webhostingcoupon #adcenter #credits #free #microsoft,neutral,neutral
the scribble sharepoint blog: sharepoint 2013 workflow mayb microsoft can buy nintex #microsoft #sharepoint #sp210 #workflow #nintex,neutral,neutral
hard for balm to get excit ov android phon becaus #microsoft isnt collect enough royal yet #isaidit,neutral,neutral
rt #microsoft #edu microsoft kinect bring play learn to the xbox 360 - the guard url,neutral,neutral
ballm mock android prom a u201cbunch of newu201d nok window phon next week [video] url #microsoft #windows,neutral,negative
microsoft ballm trash android tout skyp url #microsoft #skype #android,neutral,irrelevant
not ev the durb rain can stop the part prim circ rock #microsoft #techedafrica,neutral,neutral
#jaccusedz rt the entrepr vert of #microsoft #office365 is not avail yet in #algeria url,neutral,neutral
rt #microsoft codenam dat expl ctp com next mon url #sqlserver #sql2012 #sqlazure,neutral,neutral
rt search govern in #sharepoint 2010 url #microsoft,neutral,neutral
check thi video out -- sesam street and nat geo tv com to kinect url #xbox #kinect #microsoft,neutral,neutral
microsoft stev ballm attack android phon url #windows #android #microsoft #google,neutral,neutral
#evolutionofit #cloud ev can any #microsoft or folk help cre us a window az pass ex blaz,neutral,neutral
#apple #facebook #microsoft hahahahah url,neutral,neutral
ballmer: weu2019re beat googl in the cloud url #ballmer #google #microsoft #cloud,neutral,neutral
rt stev ballm slam android #microsoft #steveballmer url #neowin,neutral,neutral
at the #vmworld party look good but i wond who ar the bet dancers; #vmware or #microsoft employ ;-),neutral,neutral
#microsoft ind webcast liv on cloud man with system cent ap control codenam u201cconcerou201d url #cloud,neutral,neutral
#microsoft discontinu produc nam #ensemble studio on octob 14 2011 review and comment: url,neutral,neutral
#microsofts ballm trash android tout skyp url,neutral,irrelevant
microsoft kinect bring play learn to the xbox 360 url #microsoft #kinect #xbox #socialmedia,neutral,neutral
ballm on not buy yahoo: u201csometimes youu2019re luckyu201d: speak today at web 20 #microsoftu2026 url,neutral,neutral
book publ #microsoft #sharepoint 2010 pow us cookbook: url url,neutral,neutral
new #hpvirtualsystem 4 #microsoft enh develop deploy & mgmnt of it url,neutral,neutral
report in #microsoft dynam #ax2012 url,neutral,neutral
#microsofts kinect bring play learn to the xbox 360 url,neutral,neutral
good sum of plan upd to #microsoft #cloud serv in q4 - #sharepoint onlin #office365 #crm #azure url,neutral,neutral
stev ballmer: bunch of new nok window phon com next week url via #wp7 #nokia #microsoft,neutral,neutral
im chillin in #microsoft common at #cio summit url,neutral,neutral
rt we strongly recommend stud that ar follow us to sign up for the #imaginecup 2012 contest url #micr,neutral,neutral
rt suppos microsoft had bought sir - forb url #apple #microsoft #siri #msft,neutral,neutral
lunch today: 1900 eat it at #microsoft whil attend #vslive priceless,positive,neutral
microsoft explain new improv in window 8 start screen search: url #buildingwindows8 #tech #microsoft,positive,neutral
is #google down url via good for #bing #microsoft u2019s invest pay off,positive,neutral
#microsoft detail search improv in #windows 8 start screen url,positive,neutral
thi is how char work thes day url #billgates #philanthropy #microsoft,positive,negative
microsoft stor off up fre window phon 7 dev #microsoft #microsoftstores url #neowin,positive,positive
window runtim and net: bet togeth url #dotnet #dev #winrt #microsoft,positive,neutral
#yahoo up 4 sal - again yr back #microsoft almost bought it & now glad it didnt thi could b deal of the year that dos hap,positive,positive
i becam a #citizenship #member at @microsoft thank #god em-smile #mspegypt #microsoft,positive,positive
#microsoft pres #omnitouch - url - very impress and fut technolog,positive,irrelevant
&lt;3 u #microsoft,positive,irrelevant
#microsoft detail search improv in window 8 start screen url,positive,neutral
#microsoft #cloud microsoft off stud fre access to it technolog to improv employability: dub url #tcn,positive,neutral
anoth gem from #microsoft - cur yo person hist with project greenwich avail lat thi mon url,positive,neutral
v impress w/ im composit edit from for cre panorama from individ im url tx #microsoft,positive,irrelevant
wp7 is get there: #microsoft claw back to smartphon relevance: rich jaroslovsky - bloomberg url via,positive,neutral
#microsoft #opens the door to two #spanish #entrepreneurs with #medical #project url,positive,neutral
window phon 75 mango upd process ahead of schedule url #microsoft #windowsphone #mango,positive,neutral
microsoft stor off up fre window phon 7 dev #microsoft #microsoftstores url,positive,positive
just particip in anoth #microsoft #sqlserver cert test with #tsql typ instead of multipl cho real cool,positive,neutral
#microsoft #research show #holodesk awesom the holodeck is on step clos bitly/pcmjon #kinect /via,positive,positive
welcom skyp to the #microsoft famy we can do amaz thing togeth url #welcomeskype,positive,neutral
wil watch thi on with interest rt #microsoft codenam dat expl ctp com url via,positive,positive
de es gent q acab de leer el libro viu00f3 un definiciu00f3n mu00e9dica y la pon en #twitter _ #wevatotal,irrelevant,irrelevant
waa ya tien #twitter wuahahahah,irrelevant,irrelevant
as indireta ta solt hoj ness #twitter uahsuahsuas e so pra el s2,irrelevant,irrelevant
de verd qe si me he sentidoo rar est un dia sin mucho #twitter :b,irrelevant,irrelevant
#twitter est loco,irrelevant,irrelevant
saino ak #twitter,irrelevant,neutral
u00a1#twitter tribun estu00e1 dispon url,irrelevant,neutral
youtub seo: nnit tim for anoth excerpt from the second edit of mus 30: a surv gui url #twitter #news,irrelevant,neutral
vamo a ver que est ofreciendo #twitter,irrelevant,irrelevant
awwwwr me encant #twitter porqu por est medio desquito todo mis coras,irrelevant,irrelevant
buena noch sig pasandosel bn ok no #twitter off :3,irrelevant,irrelevant
noss meu bg aqu no #twitter estu00e1 um cois pavoros preciso recort ess foto de novo meu rosto ficou todo deformado hahah,irrelevant,irrelevant
#twitter off me llam mi camit jajaj,irrelevant,neutral
visualiz tus email ment en #twitter evento de #facebook y mu00e1s desd centro de notificac de #ios 5 url,irrelevant,irrelevant
#ios 5: cu00f3mo integr #tweetbot en lug de #twitter url,irrelevant,irrelevant
saiiidoooo aqu do #twitter su00f3 msn agr ad ai danilosoo em-happy,irrelevant,irrelevant
fel aniversario que sean muy fel junto y que cumpl mucho au00f1os mas jajaj #twitter,irrelevant,irrelevant
o olh o papel de fundo do meu #twitter se vai rax #hsauhsauashasuhsushauhsuashuashashuash,irrelevant,irrelevant
put pero da wueb dormirsebueno mej sigo en #twitterjejeje em-smile,irrelevant,irrelevant
bom vou fech ess #twitter porqu el estu00e1 roubando os meu assunto u00acu00ac,irrelevant,irrelevant
vou #fazer um #montagem com minha #fotos par coloc como #plano de fundo ak no #twitter,irrelevant,irrelevant
los psicu00f3logos se estu00e1n quedando sin pacy el #twitter se los estu00e1 robando,irrelevant,irrelevant
nu doet alleen #twitter het,irrelevant,irrelevant
#twitter mii medio de #desahogo,irrelevant,irrelevant
my #twitter #diary u0645u0630u0643u0631u0627u062a u062au0648u064au062au0631u064a is out url u25b8 top story today via,irrelevant,neutral
lo mej de #twitter es que no ten que esper un monton a que carg tu fotoem-happyu2665,irrelevant,irrelevant
todo en #twitter conmocionado con #soytufan2datemporada,irrelevant,irrelevant
hey broo graxiia por recordarm qe ex #twitter jajajajanteni siglo de no usarlo jajaj em-smile,irrelevant,irrelevant
hahah ve pue xd ok bye de #twitter iltsm (ll &lt;3,irrelevant,irrelevant
buena noch que descans #twitter #of zzzzzzzzzzz,irrelevant,irrelevant
que como #facebook ya paso de mod ah tod a pleb se vien a #twitter u00acu00ac,irrelevant,irrelevant
tu00edpico que el #facebook a est hor abur y el #twitter me desvel,irrelevant,irrelevant
si es es dia voi a kumplir 2 au00f1os kon el #twitter em-happy,irrelevant,irrelevant
pue bienvenid vas a ver que pronto le encontrara sentido es la ond el #twitter,irrelevant,irrelevant
excel mi rank glob en #twitter estoy ent 4551 de 18299114 :o gracia a ust y a sus rt y en venezuel estoy de #250 ye sr,irrelevant,irrelevant
meu #twitter ta a cois mai lind rs,irrelevant,irrelevant
definitiva ire mat ess #twitter npq tento troc a porr# da minh foto de smpnda eeeeeerrro *-* eeeerronn#tomanocu00fa,irrelevant,irrelevant
#twitter #detik hakim ima menang ikut sidang perdan - hakim ima dianasar tak kuas menah air matany saat d url,irrelevant,irrelevant
rt #teamfollowback #tfb #mustfollow #mf #follownow #fn #followfriday #ff #ifb #twitter #follow,irrelevant,irrelevant
a mi #twitter le pic,irrelevant,irrelevant
rt que lo mataron por #twitter ya rt u00bfque le paso a osmelxd,irrelevant,irrelevant
#michaeljakcsonquiu00f1onez wowo ya es un tem muy comentado en #twitter,irrelevant,irrelevant
#twitter es como el alcohol: empieza por curiosidad luego socializ despuu00e9s por diversiu00f3n y termina en adicciu00f3n / soy ya alcohu00f3lico em-wink,irrelevant,irrelevant
#twitter #detik mahfudz: ad parpol yang mendorong sby melepa menter pks url,irrelevant,irrelevant
niemieck rzu0105d uruchomiu0142 w u015brodu0119 wu0142asny kanau0142 na youtub - wiadomosc 24: niemieck rzu0105d uruchomiu0142 w u015br url #twitter,irrelevant,irrelevant
now tun in to url with #worldwide #twitter #facebook join me #rt,irrelevant,neutral
gamit m din pal #twitter now hah (&gt;u032f-u032e&ltem-wink,irrelevant,irrelevant
url n#twitter fast than #earthquakesnu062au0648u064au062au0631 u0623u0633u0631u0639 u0645u0646 u0627u0644u0632u0644u0632u0627u0644 #funny #fast #tweet #earthquick #lol,irrelevant,neutral
ammazz anch su #twitter la gent dorm a questor,irrelevant,irrelevant
meu #twitter sem grau00e7a boa noit e beijo :9,irrelevant,irrelevant
ell dic que yo soy su niu00f1o del #twitter *-----*,irrelevant,irrelevant
i just instal the new twidroyd for #twitter on my #android phon - it #free giv it a try url,irrelevant,neutral
hast mau00f1ana que descans #twitter off,irrelevant,irrelevant
me estoy jeteando pero no puedo dejart #twitter,irrelevant,irrelevant
bienvenid al mundo #twitter te quiero mucho azucen,irrelevant,irrelevant
tengo olvidado mi #twitter :s,irrelevant,irrelevant
michael jackson quiu00f1onez jugad de la selecciu00f3n que estu00e1 en los panamericano es tt tendenc mund en #twitter,irrelevant,irrelevant
el pens que eu nu00e3o far por el tuudo isso que el citou no #twitter del u00acu00ac,irrelevant,irrelevant
temp asik buat curh #twitter,irrelevant,neutral
3 razon por las que #twitter mejor la escritura: url,irrelevant,irrelevant
ya me dieron gana de inici un campau00f1a mediu00e1tica en #twitter par mand al espinoz al ine #su00f3loenmu00e9xico,irrelevant,irrelevant
vo sair dak do #twitter ju00e1 em-smile su00f3 vo ver un video ak e ju00e1 to indo,irrelevant,irrelevant
rt rt que lo mataron por #twitter ya rt u00bfque le paso a osmelxd,irrelevant,irrelevant
meu #twitter ta tu00c3o movimentado em-happy ai sim em,irrelevant,irrelevant
#twitter off a mimir tempranitoo muahh los quiero a todo que duerm bn,irrelevant,irrelevant
#tomanocu eu sigo gent qe so post cois en canad uol #twitter doido --`,irrelevant,irrelevant
kkkkatat agor am maa eu amo um tantu00e3o que nu00e3o cab ness post do #twitter,irrelevant,irrelevant
ja volto #twitter vou na cozinh,irrelevant,irrelevant
que ondaa diana anda muy perdid por el #twitter,irrelevant,irrelevant
lleg un momento que #twitter es tu desahogo,irrelevant,irrelevant
rt somo 2 intao que tem o #twitter #haha,irrelevant,irrelevant
hay dia que tengo tanto q pens y digo lo voy a pon en #twitter pero no tengo tiempo,irrelevant,irrelevant
ajjaj noo nooo poe porqq se va a enterar a meno q tenga #twitter jajaj,irrelevant,irrelevant
aqu en cas escuchamdo music en el #ipod y jodiendo en #twitter jaj #normal,irrelevant,irrelevant
hey q pedo como vamo en #twitter,irrelevant,irrelevant
rt #twitter: ru00e1pido contund y directo 17 razon par usarlo url #marketing #sm,irrelevant,irrelevant
rt u041au0430u043a u043du0430u0441u0442u0440u043eu0438u0442u044c u043au0440u043eu0441u0441u043fu043eu0441u0442u0438u043du0433 u043au043eu043cu043cu0435u043du0442u0430u0440u0438u0435u0432 u0441 u0431u043bu043eu0433u0430 u043du0430 u0422u0432u0438u0442u0442u0435u0440 url #twitter,irrelevant,irrelevant
tenho que ir dormir mai o #twitter naum deix :s,irrelevant,irrelevant
yo me qued en #twitter,irrelevant,irrelevant
creo k ya me saldr de #twitter,irrelevant,irrelevant
google+ to support pseudonym url #google+ #googlesocialmedia #googleventures #facebook #twitter #socialmediamarketing,irrelevant,neutral
a roup num tir mai os dedo no #twitter heheh #saudades,irrelevant,irrelevant
me ausentei por mutivo que me deixaramt mai #twitter estou de volt uhuruoooo,irrelevant,irrelevant
bueno #twitter off mau00f1anaa a cas ensambl con & em-happy bon noch u2665 em-smile,irrelevant,irrelevant
mi sobrin ve un perfil sin foto en #twitter y me dice: u00bfu00bfu00bfquien es es huevon\jajaja,irrelevant,irrelevant
rt lo mej de #twitter suc en la madrug cuando los contin abraz un no su00e9 quu00e9 que a mu00ed me (falta)&gt;sobra,irrelevant,irrelevant
wvn soi novato en #twitter em-sad me explic em-happy,irrelevant,irrelevant
graacia em-happy rt buen pic de perfil de #twitter,irrelevant,irrelevant
#twitter #detik buntut kongr raky papu 2 orang ditemuk tewa url,irrelevant,irrelevant
rt u0413u0443u0431u0435u0440u043du0430u0442u043eu0440 u0440u0430u0441u0441u043au0430u0437u044bu0432u0430u0435u0442 u043fu0440u043e #twitter #u0425u0430u0431u0430u0440u043eu0432u0441u043a,irrelevant,irrelevant
buena noch follow :3 #twitter-off,irrelevant,irrelevant
bienvenido #twitter jejejees buen,irrelevant,irrelevant
#twitter se puso de nen y no me dejab contest,irrelevant,irrelevant
est famil de #twitter cad vez crec mas y mas ru00e1pidamente esta en 71406 seguid y estoy seguro que seru00e1n mucho mas,irrelevant,irrelevant
nady es tan lind como en la foto del #twitter y tampoco tan feo como en la foto de la cedul,irrelevant,irrelevant
hahah eso chist de #ninel se han vuelto famoso en #twitter,irrelevant,irrelevant
#teamfollowback #tfb #mustfollow #mf #follownow #fn #followfriday #ff #ifb #twitter #follow,irrelevant,irrelevant
tah di mai em mlk fez um #twitter hah,irrelevant,irrelevant
noss *oooooooo* ju00e1 n bast aquel #baleia chat do #twitter agor tem tartarug :/ rsrsrss q merd,irrelevant,irrelevant
chavez to return to venezuel aft med test - boston glob #twitter #news,irrelevant,neutral
que rapido se lleno twit de persona que conosco hah ha recuerdo hac 1 au00f1o cuando eramo poquito los que andabamo por #twitter,irrelevant,irrelevant
dic q estoy viciad con #twitter pero mmm no,irrelevant,irrelevant
#twitter #facebook #google+ youtub #msn #gmail #off a dormir se ha dicho =),irrelevant,irrelevant
#ok #noentiendo todo esto del #twitter pero ya tengo el mu00edo siganm los bueno #ff #followers,irrelevant,irrelevant
#boanoite #twitter saindo \u00d5 #chupaflamengo,irrelevant,irrelevant
la arrollador en #tapachula esperenlo 4 de nov &gt;&gt;xd&lt;&lt; --&gt; #recomendado #daleplay &gt;xd&lt; #followme en #twitter,irrelevant,irrelevant
oi muito bem vind ao meu #twitter sempr dou followback pelo meu perfil profiss permaneu00e7a por aqu certo abrass,irrelevant,irrelevant
- pas buena noch #twitteroff u2665,irrelevant,irrelevant
luego de haberm acostado ay a las 4 de la maan ahor entiendo por que me ta picando el sueo #twitter dejam dormiiiir,irrelevant,irrelevant
rt mi nov y costumbr de dejarm de seguir en #twitter jajja,irrelevant,irrelevant
que le pas al #twitter #chingado,irrelevant,irrelevant
tinh esquecido do #twitter u00c7u00c7 nunc fiz isso rsrsrs,irrelevant,irrelevant
suna karo meri jaan in se un se afsa / sab ajnab hain yaha kaun kis ko pehch #kaifi #shair #twitter,irrelevant,irrelevant
skype: geovannyacaro como en #twitter,irrelevant,irrelevant
bueno y ya dej es trasteo masivo de fras de #twitter al #facebook creatividad gent creeaaatiiiviiidaaad,irrelevant,irrelevant
xau amanh eu to d volto com meu #twitterncom fe em deusn#twitteroff,irrelevant,irrelevant
hab facebook por que no ent a tu gent par que ya no se nos vay #twitter tant pleb u00acu00ac,irrelevant,irrelevant
rt es poco de pensamiento y fras de man en #twitter son pur pendejada me imagino que no cumpl con ninguno,irrelevant,irrelevant
ten qe coment en #twitter el concierto de caif poc modr yeah,irrelevant,irrelevant
me encant vacil y ver tanta cosa en el #twitter cad vez estoy mas #enamorado de est medio de comunicac es #unico,irrelevant,irrelevant
ciu00fames do meu #twitter nu00e3o da nu00e9 :&gt;,irrelevant,irrelevant
jaj ya vez un qe es inelig y estud en #twitter jajas ntc,irrelevant,irrelevant
el liv stream del serv de ipn est ov capac por no la cagu si no es #twitter,irrelevant,irrelevant
ps tien pedo y la net lo entiendo sab y luego yo contandolo en el #twitter #noesdedios,irrelevant,irrelevant
good afternoon #twitter n---unkaboggable talag si # vic gand sa kanyang # no oth hors with and chocoleit em-smile,irrelevant,neutral
el arrastaram os barco par a pra deixaram tudo e #seguiram jesus(luca 5-11)e est foi o primeiro #twitter da histor human #rt,irrelevant,irrelevant
u00bfdesde cuu00e1ndo #twitter desactivu00f3 par todo la opciu00f3n los rts de est person apareceru00e1n en tu tl,irrelevant,irrelevant
#teamfollowback #tfb #mustfollow #mf #follownow #fn #followfriday #ff #ifb #twitter #follow,irrelevant,irrelevant
populariz o #twitter tipo ter seguid u00e9 isso,irrelevant,irrelevant
#osea jajaj me entero que ahor en el #twitter se bloke gent mis supuestro primo me blokearon #lol,irrelevant,irrelevant
eo tenho a man de entr no #twitter i respond as coisa ki mi mandu00e3o kkkkkkkkkkkkk,irrelevant,irrelevant
vuelvo a el #twitter hast el 07/11/2011 by _,irrelevant,irrelevant
#twitter #off em-sad quizu00e1 mau00f1ana comenzaru00e9 a twittear desd un movilm nuevo nok x2-01 em-smile,irrelevant,irrelevant
arrumando meu #twitter em-happy,irrelevant,neutral
me dio perez busc su usuario en #twitter :p+,irrelevant,irrelevant
tri explain #twitter to my mom but her why would you want to do that argu was pretty bulletproof #igiveup,negative,neutral
rt #twitter = #dead thi is why im nev on it now,negative,negative
#twitter ap also doesnt show me the convers when i touch a tweet,negative,negative
you #facebook #twitter and the #tv ar al #distractions whenev i wann study em-sad,negative,negative
#twitter is blow me ; i cant see my retweet em-sad,negative,negative
rt rt i bet be abl to see my rts tomorrow #twitter and tel that lil blu ass bird (cont) url,negative,negative
#twitter = #dead thi is why im nev on it now,negative,negative
dear @twitter / #twitter fix yo shit we cant see our retweet or ment,negative,negative
rt i bet be abl to see my rts tomorrow #twitter and tel that lil blu ass bird (cont) url,negative,negative
so much garb #twitter,negative,neutral
my #twitter act funnyyyyyyy,negative,neutral
why dff is #twitter stil laggin on showin who retweet ur shit,negative,negative
#twitter is fawkin up,negative,neutral
#twitter im off to bed with two crazy pup #lovethem url,neutral,neutral
#twitter follow me up no stranger shit,neutral,neutral
how strategic is our technolog agend url #twitter #strategy,neutral,neutral
what ar you doing now on #twitter,neutral,neutral
wok up dis morn so im stil al #twitter,neutral,neutral
so sleepy and tir going to bed nigh #twitter,neutral,neutral
gud mrng #twitter & al my frnds too em-wink,neutral,neutral
& jammers302 be #killin #twitter #follow us,neutral,neutral
my phon would stay charg if i didnt hav #twitter,neutral,neutral
i just instal twidroyd for #twitter on my #android phon - it #free and you can mut us em-smile url,neutral,neutral
rt som peopl tak follow & unfollow person #twitter,neutral,neutral
get yo #twitter #marketing #campaigns built by an #seo expert: url,neutral,neutral
so it been a looong minut nbut #twitter im back n& with a cloth linenn#swagg,neutral,neutral
#twitter/off,neutral,neutral
watch a new interview with giv prop to #twitter glad to see her out on her own doing her own thang;,neutral,neutral
rt rt som stuff you on find on #twitter lolz &lt;---- lmao,neutral,neutral
getn off gn #twitter,neutral,neutral
zzzzzzzzzzzz #night #twitter #godbless,neutral,neutral
ahhh why is #twitter so #addicting,neutral,neutral
funny how soc network prod you to be alway on ya keypad #twitter-whats hap #fb-whats on yo mind,neutral,neutral
i dont know why peopl choos to talk to me on #twitter when you hav my numb,neutral,negative
it run the world #twitter,neutral,neutral
see what i mean #twitter o_o,neutral,neutral
rt yo #twitter follow eith lik you for yo sens of hum or sex ap -- i guess,neutral,neutral
to much #twitter tak a break u2663,neutral,neutral
being abl to shar our thought with the world is awesome&gt;&gt;hooray for #twitter,neutral,neutral
pleas could u somehow convint #hemo to join #twitter we nee her awesom #glee,neutral,neutral
that shit lam trynn fuck with somebody through a dm on #twitter thoo,neutral,negative
it funny how you can tak tim out yo precy #twitter tim to monit or judg what in say,neutral,neutral
is on #twitter also,neutral,neutral
so #twitter who want to buy me #lunch,neutral,neutral
u post on #twitter to much lik ery 5 sec #damn,neutral,neutral
url #twitter,neutral,neutral
twit buzz build for the occupy wal street mov [charts] url #twitter,neutral,neutral
my #twitter ag is 2 year 160 day 2 hour 28 minut 32 second find out yo at url #twittertime,neutral,neutral
#thingsweallhate fals advert via #twitter lol,neutral,neutral
just a remind that you fail on #twitter,neutral,neutral
rt presentation: 7 best idea to us #twitter mor efficy - url #howto,neutral,irrelevant
mofuck i dont giv a fuck it it #facebook or #twitter i express my self how ev da fuck i canso go suck a dick u bitch hah,neutral,negative
yooo my nigg i sooo blow i forgot bout #twitter but im bkkkkkk,neutral,neutral
out of my 7 month of act gettin on #twitter iv on been in #twitterjail lik 3 tim #thuglife they wer long sent lolem-smile,neutral,neutral
rt 1500 #followers on #twitter and 2500 #fans on #facebook takeov immin #hellyeah al shirt just price-dollars til monday,neutral,neutral
#twitter buzz build for the occupy wal street mov [charts] url #uncategorized,neutral,neutral
from my blog: ##changingdiapers party #summary & win list url #twitter #upcomingparty,neutral,neutral
rt rt simply da best on #twitter my tweep (cont) url,neutral,neutral
#twitter #off do #brunodelucas :u300d,neutral,neutral
put yo twit on autopilot and let it gain follow for you url #teamfollowback #twitter #autopilot #1000aday 25,neutral,neutral
rt tir of thos spammy twit dms url #twitter #spam,neutral,neutral
wow good old class #hoodmemories som #classic mom ther i had to shar on #twitter,neutral,positive
ev if i skip the newspap i dont worry coz i get al new upd at #twitter em-smile,neutral,neutral
peopl that do thi #this #is #my #twitter and pound everyth nee to delet their twit,neutral,neutral
rt who follow ppl then unfollow them #yourlameashell tryn mak it seem lik yo somebody import it onl,neutral,neutral
com back soon #twitter,neutral,neutral
nev #twitter is wher i #speakmymind #hahahahahaha,neutral,neutral
nigga b talk reacless ov #twitter lik i dnt got dat tool n mi truck #basketball ov cours,neutral,neutral
can you say #twitter thos #followers who ar #following me,neutral,neutral
#twitter keep me from sleep #soaddicted,neutral,neutral
#winnipeg nee bet loc new cov tir of not being in the know thank #twitter,neutral,neutral
waz sup #twitter,neutral,neutral
#twitter i hop al of you nev stop dream becaus dream fuel yo soul i lov dream big and see what hap,neutral,neutral
yooooo men mal lol i lov yo #twitter nam,neutral,neutral
goodnight #twitter,neutral,neutral
i just real if i hav a ridic long nam in #twitter no on could reply to me *hmm* the poss,neutral,neutral
can someon explain tag to me lik dont get mad at me caus #twitter an fb my shit,neutral,neutral
personally dont hav tim for that and dont real car about what everyon in the world on #facebook and #twitter car about how i look,neutral,neutral
rt got on of the dopest blog on #twitter and #tumblr#realtalk,neutral,neutral
got my blad for thes #twitter streets third shift,neutral,neutral
#twitter goin ham,neutral,neutral
i feel lik #promoting anyon #twitter pag (u2666mention me if you want to get #promotedu2666) [ #promoteback ]n#followback,neutral,positive
u201c i wishh #twitter would tel me who retweet my stuffu201dit doe,neutral,neutral
rt #twitter to reform al url with tcoturl,neutral,neutral
so im chillin at work fin gettin a chant 2 be on #twitter wat i miss so faru00bf,neutral,negative
gn #twitter,neutral,neutral
gonn crash out pretty tir night #twitter&lt;3,neutral,neutral
#ireallyhatewhenpeople typ3 lk3 ths or #use #hashtags #in #every #word #on #twitter,neutral,neutral
rt stuck on facebook iu2019m so sorry url #twitter #google #facebook,neutral,neutral
bye bye #twitter em-wink,neutral,neutral
you can direct shar yo #facebook photo on #twitter with url,neutral,neutral
#everybody on #twitter go in tha#bathroom and say #bloodymary3 tim wit tha light off,neutral,neutral
hey ka #twitter,neutral,neutral
me podr dar el #face o #twitter del chavito qe siempr tra lentess transp le dicn #chicken littl x fiiss em-smile,neutral,irrelevant
out of #curiosity #doesanyoneknow if it against the #twitter #tos to us #hashtags so #eggregiously as i seem to be doing #tonight,neutral,neutral
gooodnight #twitter,neutral,neutral
rt tweet it off she is stil al #twitter,neutral,neutral
what is the diff between #twitter and #googleplus,neutral,neutral
yu cant answ but yu can b on #fb nd #twitter,neutral,neutral
hey im doing thi at thi plac around thi tim (you should come) #twitter,neutral,neutral
donu2019t seek follow unless youu2019re ready to tre them lik the real peopl they ar url #twitter rt,neutral,neutral
welcom to the #twitter,neutral,neutral
u201c #fuckyoumean #pittsburgh dont got the best #twitteru201d,neutral,neutral
my #twitter ag is 219 day 12 hour 26 minut 28 second find out yo at url #twittertime,neutral,neutral
lls && im act tlkin about #twitter,neutral,neutral
night #twitter,neutral,neutral
put yo twit on autopilot and let it gain follow for you url #teamfollowback #twitter #autopilot #1000aday 1,neutral,neutral
#twitter off u2611,neutral,neutral
#twitter #off,neutral,neutral
i nee 2 unfollow som of thes wannab gs rt rt do real thug hav #twitter #confusedbymytimeline //hell no,neutral,neutral
got on of the dopest blog on #twitter and #tumblr#realtalk,neutral,neutral
my #twitter ag is 1 year 19 day 13 hour 37 minut 17 second find out yo at url #twittertime,neutral,neutral
thank for the #follow dont forget to ad us to yo #twitter list,neutral,neutral
pls let us know if you nee help w/ mus market promo we got #twitter & #youtube on lock url,neutral,neutral
rt put yo twit on autopilot and let it gain follow for you url #teamfollowback #twitter #autop,neutral,neutral
wel im kind real #bored right now tim to wast som tim read #quotes on #twitter,neutral,neutral
nee to tak his ass to sleep it grown folk hour on #twitter,neutral,negative
yeah im gon #twitter but fuck wit me,neutral,neutral
#twitter off see ya em-happy lov u and hav #sweetdreams u2665,neutral,positive
my cuz is new to #twitter drop him a follow and show him som lov esp if you lik #canes #jets #yankees & #knicks #sports,neutral,neutral
al thi flirt ov #twitter is start to mak me think you guy got a crush on each oth #bromance,neutral,negative
i fig if my #twitter lady-gems friend get new on that i can too =) my new boo url,neutral,neutral
brb #twitter;p,neutral,neutral
rt my #twitter ag is 2 year 94 day 1 hour 40 minut 33 second find out yo at url #twittertime,neutral,neutral
#troyhopson nee a #twitter swear,neutral,irrelevant
well#twitter off,neutral,neutral
rt progress is a process surpr to see a sens top trend worldwid in #twitter,neutral,neutral
