Tweet,Correct Sentiment,Predicted Sentiment
youtub seo: it tim for anoth excerpt from the second edit of mus 30: a surv gui url #twitter #news,irrelevant,neutral
vamo a ver que est ofreciendo #twitter,irrelevant,irrelevant
awwwwr me encant #twitter porqu por est medio desquito todo mis coras,irrelevant,irrelevant
buena noch sig pasandosel bn ok no #twitter off :3,irrelevant,irrelevant
noss meu bg aqu no #twitter está um cois pavoros preciso recort ess foto de novo meu rosto ficou todo deformado hahah,irrelevant,irrelevant
#twitter off me llam mi camit jajaj,irrelevant,irrelevant
visualiz tus email ment en #twitter evento de #facebook y más desd centro de notificac de #ios 5 url,irrelevant,irrelevant
#ios 5: cómo integr #tweetbot en lug de #twitter url,irrelevant,irrelevant
saiiidoooo aqu do #twitter só msn agr ad ai danilosoo em-happy,irrelevant,irrelevant
fel aniversario que sean muy fel junto y que cumpl mucho año mas jajaj #twitter,irrelevant,irrelevant
o olh o papel de fundo do meu #twitter se vai rax #hsauhsauashasuhsushauhsuashuashashuash,irrelevant,irrelevant
put pero da wueb dormirsebueno mej sigo en #twitterjejeje em-smile,irrelevant,irrelevant
bom vou fech ess #twitter porqu el está roubando os meu assunto ¬¬,irrelevant,irrelevant
vou #fazer um #montagem com minha #fotos par coloc como #plano de fundo ak no #twitter,irrelevant,irrelevant
los psicólogo se están quedando sin pacy el #twitter se los está robando,irrelevant,irrelevant
nu doet alleen #twitter het,irrelevant,irrelevant
#twitter mii medio de #desahogo,irrelevant,irrelevant
my #twitter #diary مذكرات تويتري is out url ▸ top story today via,irrelevant,neutral
lo mej de #twitter es que no ten que esper un monton a que carg tu fotoem-happy♥,irrelevant,irrelevant
todo en #twitter conmocionado con #soytufan2datemporada,irrelevant,irrelevant
hey broo graxiia por recordarm qe ex #twitter jajajaj teni siglo de no usarlo jajaj em-smile,irrelevant,irrelevant
hahah ve pue xd ok bye de #twitter iltsm (ll &lt;3,irrelevant,irrelevant
buena noch que descans #twitter #of zzzzzzzzzzz,irrelevant,irrelevant
que como #facebook ya paso de mod ah tod a pleb se vien a #twitter ¬¬,irrelevant,irrelevant
típico que el #facebook a est hor abur y el #twitter me desvel,irrelevant,irrelevant
si es es dia voi a kumplir 2 año kon el #twitter em-happy,irrelevant,irrelevant
pue bienvenid vas a ver que pronto le encontrara sentido es la ond el #twitter,irrelevant,irrelevant
excel mi rank glob en #twitter estoy ent 4551 de 18299114 :o gracia a ust y a sus rt y en venezuel estoy de #250 ye sr,irrelevant,irrelevant
meu #twitter ta a cois mai lind rs,irrelevant,irrelevant
definitiva ire mat ess #twitter pq tento troc a porr# da minh foto de smp da eeeeeerrro *-* eeeerro #tomanocú,irrelevant,irrelevant
#twitter #detik hakim ima menang ikut sidang perdan - hakim ima dianasar tak kuas menah air matany saat d url,irrelevant,irrelevant
rt #teamfollowback #tfb #mustfollow #mf #follownow #fn #followfriday #ff #ifb #twitter #follow,irrelevant,irrelevant
a mi #twitter le pic,irrelevant,irrelevant
rt que lo mataron por #twitter ya rt ¿que le paso a osmelxd,irrelevant,irrelevant
#michaeljakcsonquiñonez wowo ya es un tem muy comentado en #twitter,irrelevant,irrelevant
#twitter es como el alcohol: empieza por curiosidad luego socializ despué por diversión y termina en adicción / soy ya alcohólico em-wink,irrelevant,irrelevant
#twitter #detik mahfudz: ad parpol yang mendorong sby melepa menter pks url,irrelevant,irrelevant
niemieck rząd uruchomił w środę własny kanał na youtub - wiadomosc 24: niemieck rząd uruchomił w śr url #twitter,irrelevant,irrelevant
now tun in to url with #worldwide #twitter #facebook join me #rt,irrelevant,neutral
gamit m din pal #twitter now hah (&gt;̯-̮&ltem-wink,irrelevant,irrelevant
url #twitter fast than #earthquakes تويتر أسرع من الزلزال #funny #fast #tweet #earthquick #lol,irrelevant,irrelevant
ammazz anch su #twitter la gent dorm a questor,irrelevant,irrelevant
meu #twitter sem graç boa noit e beijo :9,irrelevant,irrelevant
ell dic que yo soy su niño del #twitter *-----*,irrelevant,irrelevant
i just instal the new twidroyd for #twitter on my #android phon - it #free giv it a try url,irrelevant,neutral
hast mañan que descans #twitter off,irrelevant,irrelevant
me estoy jeteando pero no puedo dejart #twitter,irrelevant,irrelevant
bienvenid al mundo #twitter te quiero mucho azucen,irrelevant,irrelevant
tengo olvidado mi #twitter :s,irrelevant,irrelevant
michael jackson quiñonez jugad de la selección que está en los panamericano es tt tendenc mund en #twitter,irrelevant,irrelevant
el pens que eu não far por el tuudo isso que el citou no #twitter del ¬¬,irrelevant,irrelevant
temp asik buat curh #twitter,irrelevant,neutral
3 razon por las que #twitter mejor la escritura: url,irrelevant,irrelevant
ya me dieron gana de inici un campañ mediátic en #twitter par mand al espinoz al ine #sóloenméxico,irrelevant,irrelevant
vo sair dak do #twitter já em-smile só vo ver un video ak e já to indo,irrelevant,irrelevant
rt rt que lo mataron por #twitter ya rt ¿que le paso a osmelxd,irrelevant,irrelevant
meu #twitter ta tão movimentado em-happy ai sim em,irrelevant,irrelevant
#twitter off a mimir tempranitoo muahh los quiero a todo que duerm bn,irrelevant,irrelevant
#tomanocu eu sigo gent qe so post cois en canad uol #twitter doido --`,irrelevant,irrelevant
kkkkatat agor am maa eu amo um tantão que não cab ness post do #twitter,irrelevant,irrelevant
ja volto #twitter vou na cozinh,irrelevant,irrelevant
que ondaa diana anda muy perdid por el #twitter,irrelevant,irrelevant
lleg un momento que #twitter es tu desahogo,irrelevant,irrelevant
rt somo 2 intao que tem o #twitter #haha,irrelevant,irrelevant
hay dia que tengo tanto q pens y digo lo voy a pon en #twitter pero no tengo tiempo,irrelevant,irrelevant
ajjaj noo nooo poe porqq se va a enterar a meno q tenga #twitter jajaj,irrelevant,irrelevant
aqu en cas escuchamdo music en el #ipod y jodiendo en #twitter jaj #normal,irrelevant,irrelevant
hey q pedo como vamo en #twitter,irrelevant,irrelevant
rt #twitter: rápido contund y directo 17 razon par usarlo url #marketing #sm,irrelevant,irrelevant
rt как настроить кросспостинг комментариев с блога на твиттер url #twitter,irrelevant,irrelevant
tenho que ir dormir mai o #twitter naum deix :s,irrelevant,irrelevant
yo me qued en #twitter,irrelevant,irrelevant
creo k ya me saldr de #twitter,irrelevant,irrelevant
google+ to support pseudonym url #google+ #googlesocialmedia #googleventures #facebook #twitter #socialmediamarketing,irrelevant,neutral
a roup num tir mai os dedo no #twitter heheh #saudades,irrelevant,irrelevant
me ausentei por mutivo que me deixaramt mai #twitter estou de volt uhuruoooo,irrelevant,irrelevant
bueno #twitter off mañana a cas ensambl con & em-happy bon noch ♥ em-smile,irrelevant,irrelevant
mi sobrin ve un perfil sin foto en #twitter y me dice: ¿¿¿quien es es huevo jajaj,irrelevant,irrelevant
rt rt rt rt rt que lo mataron por #twitter ya rt ¿que le,irrelevant,irrelevant
#teamfollowback #tfb #mustfollow #mf #follownow #fn #followfriday #ff #ifb #twitter #follow,irrelevant,irrelevant
que según un humano pued decir 4800 palabra en 24 hora y cuando no hay con qui vomitarla toda a cierto el chat o #twitter,irrelevant,irrelevant
#twitter: rápido contund y directo 17 razon par usarlo url #marketing #sm,irrelevant,irrelevant
rt lo mej de #twitter suc en la madrug cuando los contin abraz un no sé qué que a mí me (falta)&gt;sobra,irrelevant,irrelevant
wvn soi novato en #twitter em-sad me explic em-happy,irrelevant,irrelevant
graacia em-happy rt buen pic de perfil de #twitter,irrelevant,irrelevant
#twitter #detik buntut kongr raky papu 2 orang ditemuk tewa url,irrelevant,irrelevant
rt губернатор рассказывает про #twitter #хабаровск,irrelevant,irrelevant
buena noch follow :3 #twitter-off,irrelevant,irrelevant
bienvenido #twitter jejejees buen,irrelevant,irrelevant
#twitter se puso de nen y no me dejab contest,irrelevant,irrelevant
est famil de #twitter cad vez crec mas y mas rápidamente esta en 71406 seguid y estoy seguro que serán mucho mas,irrelevant,irrelevant
nady es tan lind como en la foto del #twitter y tampoco tan feo como en la foto de la cedul,irrelevant,irrelevant
hahah eso chist de #ninel se han vuelto famoso en #twitter,irrelevant,irrelevant
#teamfollowback #tfb #mustfollow #mf #follownow #fn #followfriday #ff #ifb #twitter #follow,irrelevant,irrelevant
tah di mai em mlk fez um #twitter hah,irrelevant,irrelevant
noss *oooooooo* já n bast aquel #baleia chat do #twitter agor tem tartarug :/ rsrsrss q merd,irrelevant,irrelevant
chavez to return to venezuel aft med test - boston glob #twitter #news,irrelevant,neutral
que rapido se lleno twit de persona que conosco hah ha recuerdo hac 1 año cuando eramo poquito los que andabamo por #twitter,irrelevant,irrelevant
dic q estoy viciad con #twitter pero mmm no,irrelevant,irrelevant
#twitter #facebook #google+ youtub #msn #gmail #off a dormir se ha dicho =),irrelevant,irrelevant
#ok #noentiendo todo esto del #twitter pero ya tengo el mío siganm los bueno #ff #followers,irrelevant,irrelevant
#boanoite #twitter saindo \õ #chupaflamengo,irrelevant,irrelevant
la arrollador en #tapachula esperenlo 4 de nov &gt;&gt;xd&lt;&lt; --&gt; #recomendado #daleplay &gt;xd&lt; #followme en #twitter,irrelevant,irrelevant
oi muito bem vind ao meu #twitter sempr dou followback pelo meu perfil profiss permaneç por aqu certo abrass,irrelevant,irrelevant
- pas buena noch #twitteroff ♥,irrelevant,irrelevant
luego de haberm acostado ay a las 4 de la maan ahor entiendo por que me ta picando el sueo #twitter dejam dormiiiir,irrelevant,irrelevant
rt mi nov y costumbr de dejarm de seguir en #twitter jajja,irrelevant,irrelevant
que le pas al #twitter #chingado,irrelevant,irrelevant
tinh esquecido do #twitter çç nunc fiz isso rsrsrs,irrelevant,irrelevant
suna karo meri jaan in se un se afsa / sab ajnab hain yaha kaun kis ko pehch #kaifi #shair #twitter,irrelevant,irrelevant
skype: geovannyacaro como en #twitter,irrelevant,irrelevant
bueno y ya dej es trasteo masivo de fras de #twitter al #facebook creatividad gent creeaaatiiiviiidaaad,irrelevant,irrelevant
xau amanh eu to d volto com meu #twitter com fe em deu #twitteroff,irrelevant,irrelevant
hab facebook por que no ent a tu gent par que ya no se nos vay #twitter tant pleb ¬¬,irrelevant,irrelevant
rt es poco de pensamiento y fras de man en #twitter son pur pendejada me imagino que no cumpl con ninguno,irrelevant,irrelevant
ten qe coment en #twitter el concierto de caif poc modr yeah,irrelevant,irrelevant
me encant vacil y ver tanta cosa en el #twitter cad vez estoy mas #enamorado de est medio de comunicac es #unico,irrelevant,irrelevant
ciúm do meu #twitter não da né :&gt;,irrelevant,irrelevant
jaj ya vez un qe es inelig y estud en #twitter jajas ntc,irrelevant,irrelevant
el liv stream del serv de ipn est ov capac por no la cagu si no es #twitter,irrelevant,irrelevant
ps tien pedo y la net lo entiendo sab y luego yo contandolo en el #twitter #noesdedios,irrelevant,irrelevant
good afternoon #twitter ---unkaboggable talag si # vic gand sa kanyang # no oth hors with and chocoleit em-smile,irrelevant,irrelevant
el arrastaram os barco par a pra deixaram tudo e #seguiram jesus(luca 5-11)e est foi o primeiro #twitter da histor human #rt,irrelevant,irrelevant
¿desde cuándo #twitter desactivó par todo la opción los rts de est person aparecerán en tu tl,irrelevant,irrelevant
#teamfollowback #tfb #mustfollow #mf #follownow #fn #followfriday #ff #ifb #twitter #follow,irrelevant,irrelevant
populariz o #twitter tipo ter seguid é isso,irrelevant,irrelevant
#osea jajaj me entero que ahor en el #twitter se bloke gent mis supuestro primo me blokearon #lol,irrelevant,irrelevant
eo tenho a man de entr no #twitter i respond as coisa ki mi mandão kkkkkkkkkkkkk,irrelevant,irrelevant
vuelvo a el #twitter hast el 07/11/2011 by _,irrelevant,irrelevant
#twitter #off em-sad quizá mañan comenzaré a twittear desd un movilm nuevo nok x2-01 em-smile,irrelevant,irrelevant
arrumando meu #twitter em-happy,irrelevant,irrelevant
me dio perez busc su usuario en #twitter :p+,irrelevant,irrelevant
tri explain #twitter to my mom but her why would you want to do that argu was pretty bulletproof #igiveup,negative,neutral
rt #twitter = #dead thi is why im nev on it now,negative,neutral
#twitter ap also doesnt show me the convers when i touch a tweet,negative,neutral
you #facebook #twitter and the #tv ar al #distractions whenev i wann study em-sad,negative,neutral
#twitter is blow me ; i cant see my retweet em-sad,negative,neutral
rt rt i bet be abl to see my rts tomorrow #twitter and tel that lil blu ass bird (cont) url,negative,negative
#twitter = #dead thi is why im nev on it now,negative,neutral
dear @twitter / #twitter fix yo shit we cant see our retweet or ment,negative,neutral
rt i bet be abl to see my rts tomorrow #twitter and tel that lil blu ass bird (cont) url,negative,negative
so much garb #twitter,negative,neutral
my #twitter act funnyyyyyyy,negative,neutral
why dff is #twitter stil laggin on showin who retweet ur shit,negative,neutral
#twitter is fawkin up,negative,neutral
#twitter im off to bed with two crazy pup #lovethem url,neutral,neutral
#twitter follow me up no stranger shit,neutral,neutral
how strategic is our technolog agend url #twitter #strategy,neutral,neutral
what ar you doing now on #twitter,neutral,neutral
wok up dis morn so im stil al #twitter,neutral,neutral
so sleepy and tir going to bed nigh #twitter,neutral,neutral
gud mrng #twitter & al my frnds too em-wink,neutral,neutral
& jammers302 be #killin #twitter #follow us,neutral,neutral
my phon would stay charg if i didnt hav #twitter,neutral,neutral
i just instal twidroyd for #twitter on my #android phon - it #free and you can mut us em-smile url,neutral,neutral
rt som peopl tak follow & unfollow person #twitter,neutral,neutral
get yo #twitter #marketing #campaigns built by an #seo expert: url,neutral,neutral
so it been a looong minut but #twitter im back & with a cloth lin #swagg,neutral,neutral
#twitter/off,neutral,neutral
watch a new interview with giv prop to #twitter glad to see her out on her own doing her own thang;,neutral,neutral
rt rt som stuff you on find on #twitter lolz &lt;---- lmao,neutral,neutral
getn off gn #twitter,neutral,neutral
zzzzzzzzzzzz #night #twitter #godbless,neutral,neutral
ahhh why is #twitter so #addicting,neutral,neutral
funny how soc network prod you to be alway on ya keypad #twitter-whats hap #fb-whats on yo mind,neutral,neutral
i dont know why peopl choos to talk to me on #twitter when you hav my numb,neutral,neutral
it run the world #twitter,neutral,neutral
see what i mean #twitter o_o,neutral,neutral
rt yo #twitter follow eith lik you for yo sens of hum or sex ap -- i guess im funny then lol,neutral,neutral
to much #twitter tak a break ♣,neutral,neutral
being abl to shar our thought with the world is awesome&gt;&gt;hooray for #twitter,neutral,neutral
pleas could u somehow convint #hemo to join #twitter we nee her awesom #glee,neutral,neutral
that shit lam trynn fuck with somebody through a dm on #twitter thoo,neutral,neutral
it funny how you can tak tim out yo precy #twitter tim to monit or judg what in say,neutral,neutral
is on #twitter also,neutral,neutral
so #twitter who want to buy me #lunch,neutral,neutral
u post on #twitter to much lik ery 5 sec #damn,neutral,neutral
url #twitter,neutral,neutral
twit buzz build for the occupy wal street mov [charts] url #twitter,neutral,neutral
my #twitter ag is 2 year 160 day 2 hour 28 minut 32 second find out yo at url #twittertime,neutral,neutral
#thingsweallhate fals advert via #twitter lol,neutral,neutral
just a remind that you fail on #twitter,neutral,neutral
rt presentation: 7 best idea to us #twitter mor efficy - url #howto,neutral,neutral
mofuck i dont giv a fuck it it #facebook or #twitter i express my self how ev da fuck i canso go suck a dick u bitch hah,neutral,neutral
yooo my nigg i sooo blow i forgot bout #twitter but im bkkkkkk,neutral,neutral
out of my 7 month of act gettin on #twitter iv on been in #twitterjail lik 3 tim #thuglife they wer long sent lolem-smile,neutral,neutral
rt 1500 #followers on #twitter and 2500 #fans on #facebook takeov immin #hellyeah al shirt just price-dollars til monday,neutral,neutral
#twitter buzz build for the occupy wal street mov [charts] url #uncategorized,neutral,neutral
from my blog: ##changingdiapers party #summary & win list url #twitter #upcomingparty,neutral,neutral
rt rt simply da best on #twitter my tweep (cont) url,neutral,neutral
#twitter #off do #brunodelucas :」,neutral,neutral
put yo twit on autopilot and let it gain follow for you url #teamfollowback #twitter #autopilot #1000aday 25,neutral,neutral
rt tir of thos spammy twit dms url #twitter #spam,neutral,neutral
wow good old class #hoodmemories som #classic mom ther i had to shar on #twitter,neutral,neutral
ev if i skip the newspap i dont worry coz i get al new upd at #twitter em-smile,neutral,neutral
peopl that do thi #this #is #my #twitter and pound everyth nee to delet their twit,neutral,neutral
rt who follow ppl then unfollow them #yourlameashell tryn mak it seem lik yo somebody import it onl,neutral,neutral
com back soon #twitter,neutral,neutral
nev #twitter is wher i #speakmymind #hahahahahaha,neutral,neutral
nigga b talk reacless ov #twitter lik i dnt got dat tool n mi truck #basketball ov cours,neutral,neutral
can you say #twitter thos #followers who ar #following me,neutral,neutral
#twitter keep me from sleep #soaddicted,neutral,neutral
#winnipeg nee bet loc new cov tir of not being in the know thank #twitter,neutral,neutral
waz sup #twitter,neutral,irrelevant
#twitter i hop al of you nev stop dream becaus dream fuel yo soul i lov dream big and see what hap,neutral,neutral
yooooo men mal lol i lov yo #twitter nam,neutral,neutral
goodnight #twitter,neutral,neutral
i just real if i hav a ridic long nam in #twitter no on could reply to me *hmm* the poss,neutral,neutral
can someon explain tag to me lik dont get mad at me caus #twitter an fb my shit,neutral,neutral
personally dont hav tim for that and dont real car about what everyon in the world on #facebook and #twitter car about how i look,neutral,neutral
rt got on of the dopest blog on #twitter and #tumblr#realtalk,neutral,neutral
got my blad for thes #twitter streets third shift,neutral,neutral
#twitter goin ham,neutral,neutral
i feel lik #promoting anyon #twitter pag (♦mention me if you want to get #promoted♦) [ #promoteback ] #followback,neutral,neutral
“ i wishh #twitter would tel me who retweet my stuff”it doe,neutral,neutral
rt #twitter to reform al url with tco url,neutral,neutral
so im chillin at work fin gettin a chant 2 be on #twitter wat i miss so far¿,neutral,neutral
gn #twitter,neutral,neutral
gonn crash out pretty tir night #twitter&lt;3,neutral,neutral
#ireallyhatewhenpeople typ3 lk3 ths or #use #hashtags #in #every #word #on #twitter,neutral,neutral
rt stuck on facebook i’m so sorry url #twitter #google #facebook,neutral,neutral
bye bye #twitter em-wink,neutral,irrelevant
you can direct shar yo #facebook photo on #twitter with url,neutral,neutral
#everybody on #twitter go in tha#bathroom and say #bloodymary3 tim wit tha light off,neutral,neutral
hey ka #twitter,neutral,neutral
me podr dar el #face o #twitter del chavito qe siempr tra lentess transp le dicn #chicken littl x fiiss em-smile,neutral,irrelevant
out of #curiosity #doesanyoneknow if it against the #twitter #tos to us #hashtags so #eggregiously as i seem to be doing #tonight,neutral,neutral
gooodnight #twitter,neutral,neutral
rt tweet it off she is stil al #twitter,neutral,neutral
what is the diff between #twitter and #googleplus,neutral,neutral
yu cant answ but yu can b on #fb nd #twitter,neutral,neutral
hey im doing thi at thi plac around thi tim (you should come) #twitter,neutral,neutral
don’t seek follow unless you’re ready to tre them lik the real peopl they ar url #twitter rt,neutral,neutral
welcom to the #twitter,neutral,neutral
“ #fuckyoumean #pittsburgh dont got the best #twitter”,neutral,neutral
my #twitter ag is 219 day 12 hour 26 minut 28 second find out yo at url #twittertime,neutral,neutral
lls && im act tlkin about #twitter,neutral,neutral
night #twitter,neutral,neutral
put yo twit on autopilot and let it gain follow for you url #teamfollowback #twitter #autopilot #1000aday 1,neutral,neutral
#twitter off ☑,neutral,neutral
#twitter #off,neutral,neutral
i nee 2 unfollow som of thes wannab gs rt rt do real thug hav #twitter #confusedbymytimeline //hell no,neutral,neutral
got on of the dopest blog on #twitter and #tumblr#realtalk,neutral,neutral
my #twitter ag is 1 year 19 day 13 hour 37 minut 17 second find out yo at url #twittertime,neutral,neutral
thank for the #follow dont forget to ad us to yo #twitter list,neutral,neutral
pls let us know if you nee help w/ mus market promo we got #twitter & #youtube on lock url,neutral,neutral
rt put yo twit on autopilot and let it gain follow for you url #teamfollowback #twitter #autop,neutral,neutral
wel im kind real #bored right now tim to wast som tim read #quotes on #twitter,neutral,neutral
nee to tak his ass to sleep it grown folk hour on #twitter,neutral,neutral
yeah im gon #twitter but fuck wit me,neutral,neutral
#twitter off see ya em-happy lov u and hav #sweetdreams ♥,neutral,neutral
my cuz is new to #twitter drop him a follow and show him som lov esp if you lik #canes #jets #yankees & #knicks #sports,neutral,neutral
al thi flirt ov #twitter is start to mak me think you guy got a crush on each oth #bromance,neutral,neutral
i fig if my #twitter lady-gems friend get new on that i can too =) my new boo url,neutral,neutral
brb #twitter;p,neutral,neutral
rt my #twitter ag is 2 year 94 day 1 hour 40 minut 33 second find out yo at url #twittertime,neutral,neutral
#troyhopson nee a #twitter swear,neutral,neutral
well#twitter off,neutral,neutral
rt progress is a process surpr to see a sens top trend worldwid in #twitter,neutral,neutral
can anyon pleas explain to us why the #retweet issu is hap to many but not to oth #twitter #tweeting #tweeps,neutral,neutral
#twitter off,neutral,neutral
#twitter off em-smile good night for everybody,neutral,neutral
put yo twit on autopilot and let it gain follow for you url #teamfollowback #twitter #autopilot #1000aday 10,neutral,neutral
shout-out to caus she a #coolcollegekid with a #twitter now em-happy follow her,neutral,neutral
#twitter follow i follow back,neutral,neutral
so what #twitter nee is a sav tweet text funct so i could st 5 to sav the 5th most rec msg on twit sit to read lat,neutral,neutral
facebook oof #twitter of night night every1,neutral,neutral
did a coupl of changes#twitter,neutral,neutral
i hat when my phne do what it want on #twitter,neutral,neutral
~~~~&gt; rt #twitter and #facebook gon get sumbody beat up man everybody b so reckless,neutral,neutral
shout out to my man for reach 1000 tweet #twitterswag #twitterdeity #twittermilestone #twitter #twitter #tweets,neutral,neutral
#twitter how do you know that i think that is the funniest memb of the #modernfamily cast,neutral,neutral
rt the world 10 most tweet mom - link to story url #twitter,neutral,neutral
iv been slackin on my #twitter gam,neutral,neutral
#tweetdeck work but not #twitter for #android,neutral,neutral
rt can anyon pleas explain to us why the #retweet issu is hap to many but not to oth #twitter #tweeting #tweeps,neutral,neutral
why am i #rambling on #facebook i keep forget i hav #twitter then rememb and com back every 3 second -_- o_o,neutral,neutral
got to do itrt i am crack up at advert for #twitter lol,neutral,neutral
you just might be the most influ man in the #twitter univers,neutral,neutral
i real dnt lik to #follow peopl who nev on #twitter,neutral,neutral
rt rt instead of upd yo #twitter why dont you upd yo lif,neutral,neutral
im on on tonight #tripping lol eff yal it #twitter,neutral,neutral
wher is #twitter,neutral,neutral
ok so my #ex girlfriend hack my #twitter thi should be funny,neutral,neutral
37 way to us #twitter for busy url,neutral,neutral
gn #twitter off,neutral,neutral
got thi new #twitter ap and a fresh ass them with it fwm,positive,neutral
hasht ar us her #twitter&gt;facebook,positive,neutral
but fb stil suck &amp; #twitter beat it anyday,positive,neutral
hav been on thi twit shit in a whil man her becaus look lik #aboutthatlife be hav hell fun on #twitter,positive,neutral
#twitter is hell coo lik far i lov twit,positive,neutral
on real good thing with #twitter is that most peopl appear to be on the progress left soc sid thi scar gov,positive,neutral
rt i lik #twitter,positive,neutral
fuck that facebook bullshit #twitter bitch,positive,neutral
i miss my #twitter boo,positive,neutral
when i say im going to bed that real mean im gonn sit on twit for 30 min then go to bed #twitter&lt;3,positive,neutral
i lik #twitter,positive,neutral
did just ditch twit for sleep #weirdo #twitter&gt;sleep,positive,neutral
im start to get real concern send hasht in email :p #twitter is tak ov our liv em-happy,positive,neutral
